country_name,date,new_confirmed,new_deceased,cumulative_confirmed,previous_day_cases,rolling_avg_cases,growth_rate,death_ratio,future_cases,risk_level,year,risk_category
Uganda,2021-08-05,249.0,8.0,95723.0,248.0,218.28571428571428,0.0040322580645162365,0.032,152.0,1,2021,Moderate
Uganda,2021-08-06,152.0,15.0,95875.0,249.0,207.14285714285714,-0.38955823293172687,0.09803921568627451,80.0,1,2021,Moderate
Uganda,2021-08-07,80.0,4.0,95955.0,152.0,202.57142857142858,-0.4736842105263158,0.04938271604938271,112.0,1,2021,Moderate
Uganda,2021-08-08,112.0,9.0,96067.0,80.0,189.71428571428572,0.3999999999999999,0.07964601769911504,157.0,1,2021,Moderate
Uganda,2021-08-09,157.0,11.0,96224.0,112.0,188.57142857142858,0.4017857142857142,0.06962025316455696,273.0,2,2021,High
Uganda,2021-08-10,273.0,24.0,96497.0,157.0,181.57142857142858,0.7388535031847134,0.08759124087591241,181.0,1,2021,Moderate
Uganda,2021-08-11,181.0,7.0,96678.0,273.0,172.0,-0.336996336996337,0.038461538461538464,309.0,2,2021,High
Uganda,2021-08-12,309.0,19.0,96987.0,181.0,180.57142857142858,0.7071823204419889,0.06129032258064516,137.0,1,2021,Moderate
Uganda,2021-08-13,137.0,11.0,97124.0,309.0,178.42857142857142,-0.5566343042071198,0.07971014492753623,62.0,1,2021,Moderate
Uganda,2021-08-14,62.0,12.0,97186.0,137.0,175.85714285714286,-0.5474452554744526,0.19047619047619047,108.0,1,2021,Moderate
Uganda,2021-08-15,108.0,12.0,97294.0,62.0,175.28571428571428,0.7419354838709677,0.11009174311926606,159.0,1,2021,Moderate
Uganda,2021-08-16,159.0,14.0,97453.0,108.0,175.57142857142858,0.4722222222222223,0.0875,20692.0,3,2021,Critical
Uganda,2021-08-17,20692.0,8.0,118145.0,159.0,3092.5714285714284,129.13836477987422,0.000386604165659885,357.0,2,2021,High
Uganda,2021-08-18,357.0,7.0,118502.0,20692.0,3117.714285714286,-0.9827469553450608,0.019553072625698324,171.0,1,2021,Moderate
Uganda,2021-08-19,171.0,6.0,118673.0,357.0,3098.0,-0.5210084033613445,0.03488372093023256,104.0,1,2021,Moderate
Uganda,2021-08-20,104.0,8.0,118777.0,171.0,3093.285714285714,-0.39181286549707606,0.0761904761904762,123.0,1,2021,Moderate
Uganda,2021-08-21,123.0,2.0,118900.0,104.0,3102.0,0.1826923076923077,0.016129032258064516,137.0,1,2021,Moderate
Uganda,2021-08-22,137.0,6.0,119037.0,123.0,3106.1428571428573,0.11382113821138207,0.043478260869565216,104.0,1,2021,Moderate
Uganda,2021-08-23,104.0,5.0,119141.0,137.0,3098.285714285714,-0.24087591240875916,0.047619047619047616,186.0,1,2021,Moderate
Uganda,2021-08-24,186.0,8.0,119327.0,104.0,168.85714285714286,0.7884615384615385,0.0427807486631016,0.0,0,2021,Low
Uganda,2021-08-25,0.0,1.0,119327.0,186.0,117.85714285714286,-1.0,1.0,217.0,2,2021,High
Uganda,2021-08-26,217.0,5.0,119544.0,0.0,124.42857142857143,0.0,0.022935779816513763,188.0,1,2021,Moderate
Uganda,2021-08-27,188.0,6.0,119732.0,217.0,136.42857142857142,-0.13364055299539168,0.031746031746031744,93.0,1,2021,Moderate
Uganda,2021-08-28,93.0,15.0,119825.0,188.0,132.14285714285714,-0.5053191489361701,0.1595744680851064,90.0,1,2021,Moderate
Uganda,2021-08-29,90.0,6.0,119915.0,93.0,125.42857142857143,-0.032258064516129004,0.06593406593406594,293.0,2,2021,High
Uganda,2021-08-30,293.0,19.0,120208.0,90.0,152.42857142857142,2.2555555555555555,0.06462585034013606,169.0,1,2021,Moderate
Uganda,2021-08-31,169.0,7.0,120377.0,293.0,150.0,-0.42320819112627983,0.041176470588235294,89.0,1,2021,Moderate
Uganda,2021-09-01,89.0,3.0,120466.0,169.0,162.71428571428572,-0.47337278106508873,0.03333333333333333,115.0,1,2021,Moderate
Uganda,2021-09-02,115.0,4.0,120581.0,89.0,148.14285714285714,0.2921348314606742,0.034482758620689655,81.0,1,2021,Moderate
Uganda,2021-09-03,81.0,6.0,120662.0,115.0,132.85714285714286,-0.29565217391304344,0.07317073170731707,52.0,1,2021,Moderate
Uganda,2021-09-04,52.0,8.0,120714.0,81.0,127.0,-0.3580246913580247,0.1509433962264151,133.0,1,2021,Moderate
Uganda,2021-09-05,133.0,7.0,120847.0,52.0,133.14285714285714,1.5576923076923075,0.05223880597014925,143.0,1,2021,Moderate
Uganda,2021-09-06,143.0,6.0,120990.0,133.0,111.71428571428571,0.07518796992481214,0.041666666666666664,176.0,1,2021,Moderate
Uganda,2021-09-07,176.0,11.0,121166.0,143.0,112.71428571428571,0.23076923076923084,0.062146892655367235,130.0,1,2021,Moderate
Uganda,2021-09-08,130.0,7.0,121296.0,176.0,118.57142857142857,-0.26136363636363635,0.05343511450381679,214.0,2,2021,High
Uganda,2021-09-09,214.0,3.0,121510.0,130.0,132.71428571428572,0.6461538461538461,0.013953488372093023,77.0,1,2021,Moderate
Uganda,2021-09-10,77.0,4.0,121587.0,214.0,132.14285714285714,-0.6401869158878505,0.05128205128205128,30.0,0,2021,Low
Uganda,2021-09-11,30.0,4.0,121617.0,77.0,129.0,-0.6103896103896104,0.12903225806451613,70.0,1,2021,Moderate
Uganda,2021-09-12,70.0,3.0,121687.0,30.0,120.0,1.3333333333333335,0.04225352112676056,97.0,1,2021,Moderate
Uganda,2021-09-13,97.0,9.0,121784.0,70.0,113.42857142857143,0.3857142857142857,0.09183673469387756,200.0,1,2021,Moderate
Uganda,2021-09-14,200.0,4.0,121984.0,97.0,116.85714285714286,1.0618556701030926,0.01990049751243781,99.0,1,2021,Moderate
Uganda,2021-09-15,99.0,4.0,122083.0,200.0,112.42857142857143,-0.505,0.04,129.0,1,2021,Moderate
Uganda,2021-09-16,129.0,5.0,122212.0,99.0,100.28571428571429,0.303030303030303,0.038461538461538464,65.0,1,2021,Moderate
Uganda,2021-09-17,65.0,1.0,122277.0,129.0,98.57142857142857,-0.49612403100775193,0.015151515151515152,128.0,1,2021,Moderate
Uganda,2021-09-18,128.0,1.0,122405.0,65.0,112.57142857142857,0.9692307692307693,0.007751937984496124,97.0,1,2021,Moderate
Uganda,2021-09-19,97.0,5.0,122502.0,128.0,116.42857142857143,-0.2421875,0.05102040816326531,89.0,1,2021,Moderate
Uganda,2021-09-20,89.0,2.0,122591.0,97.0,115.28571428571429,-0.08247422680412375,0.022222222222222223,312.0,2,2021,High
Uganda,2021-09-21,312.0,3.0,122903.0,89.0,131.28571428571428,2.50561797752809,0.009584664536741214,163.0,1,2021,Moderate
Uganda,2021-09-22,163.0,5.0,123066.0,312.0,140.42857142857142,-0.47756410256410253,0.03048780487804878,115.0,1,2021,Moderate
Uganda,2021-09-23,115.0,2.0,123181.0,163.0,138.42857142857142,-0.29447852760736193,0.017241379310344827,64.0,1,2021,Moderate
Uganda,2021-09-24,64.0,1.0,123245.0,115.0,138.28571428571428,-0.4434782608695652,0.015384615384615385,95.0,1,2021,Moderate
Uganda,2021-09-25,95.0,2.0,123340.0,64.0,133.57142857142858,0.484375,0.020833333333333332,105.0,1,2021,Moderate
Uganda,2021-09-26,105.0,4.0,123445.0,95.0,134.71428571428572,0.10526315789473695,0.03773584905660377,127.0,1,2021,Moderate
Uganda,2021-09-27,127.0,4.0,123572.0,105.0,140.14285714285714,0.20952380952380945,0.03125,170.0,1,2021,Moderate
Uganda,2021-09-28,170.0,3.0,123742.0,127.0,119.85714285714286,0.3385826771653544,0.017543859649122806,115.0,1,2021,Moderate
Uganda,2021-09-29,115.0,0.0,123857.0,170.0,113.0,-0.32352941176470584,0.0,119.0,1,2021,Moderate
Uganda,2021-09-30,119.0,1.0,123976.0,115.0,113.57142857142857,0.034782608695652195,0.008333333333333333,63.0,1,2021,Moderate
Uganda,2021-10-01,63.0,2.0,124039.0,119.0,113.42857142857143,-0.47058823529411764,0.03125,59.0,1,2021,Moderate
Uganda,2021-10-02,59.0,0.0,124098.0,63.0,108.28571428571429,-0.06349206349206349,0.0,92.0,1,2021,Moderate
Uganda,2021-10-03,92.0,1.0,124190.0,59.0,106.42857142857143,0.5593220338983051,0.010752688172043012,64.0,1,2021,Moderate
Uganda,2021-10-04,64.0,5.0,124254.0,92.0,97.42857142857143,-0.30434782608695654,0.07692307692307693,183.0,1,2021,Moderate
Uganda,2021-10-05,183.0,2.0,124437.0,64.0,99.28571428571429,1.859375,0.010869565217391304,107.0,1,2021,Moderate
Uganda,2021-10-06,107.0,2.0,124544.0,183.0,98.14285714285714,-0.41530054644808745,0.018518518518518517,102.0,1,2021,Moderate
Uganda,2021-10-07,102.0,2.0,124646.0,107.0,95.71428571428571,-0.04672897196261683,0.019417475728155338,90.0,1,2021,Moderate
Uganda,2021-10-08,90.0,1.0,124736.0,102.0,99.57142857142857,-0.11764705882352944,0.01098901098901099,72.0,1,2021,Moderate
Uganda,2021-10-09,72.0,2.0,124808.0,90.0,101.42857142857143,-0.19999999999999996,0.0273972602739726,56.0,1,2021,Moderate
Uganda,2021-10-10,56.0,0.0,124864.0,72.0,96.28571428571429,-0.2222222222222222,0.0,60.0,1,2021,Moderate
Uganda,2021-10-11,60.0,0.0,124924.0,56.0,95.71428571428571,0.0714285714285714,0.0,125.0,1,2021,Moderate
Uganda,2021-10-12,125.0,1.0,125049.0,60.0,87.42857142857143,1.0833333333333335,0.007936507936507936,45.0,0,2021,Low
Uganda,2021-10-13,45.0,2.0,125094.0,125.0,78.57142857142857,-0.64,0.043478260869565216,92.0,1,2021,Moderate
Uganda,2021-10-14,92.0,3.0,125186.0,45.0,77.14285714285714,1.0444444444444443,0.03225806451612903,75.0,1,2021,Moderate
Uganda,2021-10-15,75.0,0.0,125261.0,92.0,75.0,-0.18478260869565222,0.0,22.0,0,2021,Low
Uganda,2021-10-16,22.0,2.0,125283.0,75.0,67.85714285714286,-0.7066666666666667,0.08695652173913043,81.0,1,2021,Moderate
Uganda,2021-10-17,81.0,1.0,125364.0,22.0,71.42857142857143,2.6818181818181817,0.012195121951219513,62.0,1,2021,Moderate
Uganda,2021-10-18,62.0,4.0,125426.0,81.0,71.71428571428571,-0.23456790123456794,0.06349206349206349,111.0,1,2021,Moderate
Uganda,2021-10-19,111.0,2.0,125537.0,62.0,69.71428571428571,0.7903225806451613,0.017857142857142856,108.0,1,2021,Moderate
Uganda,2021-10-20,108.0,4.0,125645.0,111.0,78.71428571428571,-0.027027027027026973,0.03669724770642202,65.0,1,2021,Moderate
Uganda,2021-10-21,65.0,2.0,125710.0,108.0,74.85714285714286,-0.39814814814814814,0.030303030303030304,48.0,0,2021,Low
Uganda,2021-10-22,48.0,0.0,125758.0,65.0,71.0,-0.2615384615384615,0.0,30.0,0,2021,Low
Uganda,2021-10-23,30.0,0.0,125788.0,48.0,72.14285714285714,-0.375,0.0,73.0,1,2021,Moderate
Uganda,2021-10-24,73.0,4.0,125861.0,30.0,71.0,1.4333333333333331,0.05405405405405406,59.0,1,2021,Moderate
Uganda,2021-10-25,59.0,5.0,125920.0,73.0,70.57142857142857,-0.1917808219178082,0.08333333333333333,80.0,1,2021,Moderate
Uganda,2021-10-26,80.0,1.0,126000.0,59.0,66.14285714285714,0.35593220338983045,0.012345679012345678,75.0,1,2021,Moderate
Uganda,2021-10-27,75.0,5.0,126075.0,80.0,61.42857142857143,-0.0625,0.06578947368421052,96.0,1,2021,Moderate
Uganda,2021-10-28,96.0,0.0,126171.0,75.0,65.85714285714286,0.28,0.0,65.0,1,2021,Moderate
Uganda,2021-10-29,65.0,0.0,126236.0,96.0,68.28571428571429,-0.32291666666666663,0.0,36.0,0,2021,Low
Uganda,2021-10-30,36.0,2.0,126272.0,65.0,69.14285714285714,-0.4461538461538461,0.05405405405405406,49.0,0,2021,Low
Uganda,2021-10-31,49.0,2.0,126321.0,36.0,65.71428571428571,0.36111111111111116,0.04,27.0,0,2021,Low
Uganda,2021-11-01,27.0,2.0,126348.0,49.0,61.142857142857146,-0.44897959183673475,0.07142857142857142,59.0,1,2021,Moderate
Uganda,2021-11-02,59.0,2.0,126407.0,27.0,58.142857142857146,1.1851851851851851,0.03333333333333333,85.0,1,2021,Moderate
Uganda,2021-11-03,85.0,2.0,126492.0,59.0,59.57142857142857,0.44067796610169485,0.023255813953488372,78.0,1,2021,Moderate
Uganda,2021-11-04,78.0,2.0,126570.0,85.0,57.0,-0.08235294117647063,0.02531645569620253,55.0,1,2021,Moderate
Uganda,2021-11-05,55.0,1.0,126625.0,78.0,55.57142857142857,-0.2948717948717948,0.017857142857142856,19.0,0,2021,Low
Uganda,2021-11-06,19.0,2.0,126644.0,55.0,53.142857142857146,-0.6545454545454545,0.1,70.0,1,2021,Moderate
Uganda,2021-11-07,70.0,1.0,126714.0,19.0,56.142857142857146,2.6842105263157894,0.014084507042253521,49.0,0,2021,Low
Uganda,2021-11-08,49.0,3.0,126763.0,70.0,59.285714285714285,-0.30000000000000004,0.06,70.0,1,2021,Moderate
Uganda,2021-11-09,70.0,2.0,126833.0,49.0,60.857142857142854,0.4285714285714286,0.028169014084507043,56.0,1,2021,Moderate
Uganda,2021-11-10,56.0,1.0,126889.0,70.0,56.714285714285715,-0.19999999999999996,0.017543859649122806,34.0,0,2021,Low
Uganda,2021-11-11,34.0,1.0,126923.0,56.0,50.42857142857143,-0.3928571428571429,0.02857142857142857,42.0,0,2021,Low
Uganda,2021-11-12,42.0,1.0,126965.0,34.0,48.57142857142857,0.23529411764705888,0.023255813953488372,37.0,0,2021,Low
Uganda,2021-11-13,37.0,2.0,127002.0,42.0,51.142857142857146,-0.11904761904761907,0.05263157894736842,44.0,0,2021,Low
Uganda,2021-11-14,44.0,3.0,127046.0,37.0,47.42857142857143,0.18918918918918926,0.06666666666666667,27.0,0,2021,Low
Uganda,2021-11-15,27.0,3.0,127073.0,44.0,44.285714285714285,-0.38636363636363635,0.10714285714285714,55.0,1,2021,Moderate
Uganda,2021-11-16,55.0,0.0,127128.0,27.0,42.142857142857146,1.0370370370370372,0.0,38.0,0,2021,Low
Uganda,2021-11-17,38.0,0.0,127166.0,55.0,39.57142857142857,-0.3090909090909091,0.0,49.0,0,2021,Low
Uganda,2021-11-18,49.0,1.0,127215.0,38.0,41.714285714285715,0.2894736842105263,0.02,22.0,0,2021,Low
Uganda,2021-11-19,22.0,1.0,127237.0,49.0,38.857142857142854,-0.5510204081632653,0.043478260869565216,31.0,0,2021,Low
Uganda,2021-11-20,31.0,1.0,127268.0,22.0,38.0,0.40909090909090917,0.03125,37.0,0,2021,Low
Uganda,2021-11-21,37.0,0.0,127305.0,31.0,37.0,0.19354838709677424,0.0,32.0,0,2021,Low
Uganda,2021-11-22,32.0,0.0,127337.0,37.0,37.714285714285715,-0.1351351351351351,0.0,76.0,1,2021,Moderate
Uganda,2021-11-23,76.0,1.0,127413.0,32.0,40.714285714285715,1.375,0.012987012987012988,48.0,0,2021,Low
Uganda,2021-11-24,48.0,1.0,127461.0,76.0,42.142857142857146,-0.368421052631579,0.02040816326530612,28.0,0,2021,Low
Uganda,2021-11-25,28.0,0.0,127489.0,48.0,39.142857142857146,-0.41666666666666663,0.0,34.0,0,2021,Low
Uganda,2021-11-26,34.0,0.0,127523.0,28.0,40.857142857142854,0.2142857142857142,0.0,27.0,0,2021,Low
Uganda,2021-11-27,27.0,0.0,127550.0,34.0,40.285714285714285,-0.20588235294117652,0.0,39.0,0,2021,Low
Uganda,2021-11-28,39.0,0.0,127589.0,27.0,40.57142857142857,0.4444444444444444,0.0,29.0,0,2021,Low
Uganda,2021-11-29,29.0,0.0,127618.0,39.0,40.142857142857146,-0.2564102564102564,0.0,33.0,0,2021,Low
Uganda,2021-11-30,33.0,1.0,127651.0,29.0,34.0,0.13793103448275867,0.029411764705882353,32.0,0,2021,Low
Uganda,2021-12-01,32.0,1.0,127683.0,33.0,31.714285714285715,-0.030303030303030276,0.030303030303030304,39.0,0,2021,Low
Uganda,2021-12-02,39.0,0.0,127722.0,32.0,33.285714285714285,0.21875,0.0,34.0,0,2021,Low
Uganda,2021-12-03,34.0,2.0,127756.0,39.0,33.285714285714285,-0.1282051282051282,0.05714285714285714,19.0,0,2021,Low
Uganda,2021-12-04,19.0,2.0,127775.0,34.0,32.142857142857146,-0.4411764705882353,0.1,47.0,0,2021,Low
Uganda,2021-12-05,47.0,3.0,127822.0,19.0,33.285714285714285,1.473684210526316,0.0625,41.0,0,2021,Low
Uganda,2021-12-06,41.0,2.0,127863.0,47.0,35.0,-0.12765957446808507,0.047619047619047616,81.0,1,2021,Moderate
Uganda,2021-12-07,81.0,2.0,127944.0,41.0,41.857142857142854,0.975609756097561,0.024390243902439025,36.0,0,2021,Low
Uganda,2021-12-08,36.0,2.0,127980.0,81.0,42.42857142857143,-0.5555555555555556,0.05405405405405406,60.0,1,2021,Moderate
Uganda,2021-12-09,60.0,1.0,128040.0,36.0,45.42857142857143,0.6666666666666667,0.01639344262295082,60.0,1,2021,Moderate
Uganda,2021-12-10,60.0,1.0,128100.0,60.0,49.142857142857146,0.0,0.01639344262295082,87.0,1,2021,Moderate
Uganda,2021-12-11,87.0,0.0,128187.0,60.0,58.857142857142854,0.44999999999999996,0.0,92.0,1,2021,Moderate
Uganda,2021-12-12,92.0,0.0,128279.0,87.0,65.28571428571429,0.05747126436781613,0.0,90.0,1,2021,Moderate
Uganda,2021-12-13,90.0,2.0,128369.0,92.0,72.28571428571429,-0.021739130434782594,0.02197802197802198,209.0,2,2021,High
Uganda,2021-12-14,209.0,1.0,128578.0,90.0,90.57142857142857,1.3222222222222224,0.004761904761904762,255.0,2,2021,High
Uganda,2021-12-15,255.0,0.0,128833.0,209.0,121.85714285714286,0.22009569377990434,0.0,297.0,2,2021,High
Uganda,2021-12-16,297.0,0.0,129130.0,255.0,155.71428571428572,0.16470588235294126,0.0,189.0,1,2021,Moderate
Uganda,2021-12-17,189.0,2.0,129319.0,297.0,174.14285714285714,-0.36363636363636365,0.010526315789473684,357.0,2,2021,High
Uganda,2021-12-18,357.0,0.0,129676.0,189.0,212.71428571428572,0.8888888888888888,0.0,502.0,3,2021,Critical
Uganda,2021-12-19,502.0,0.0,130178.0,357.0,271.2857142857143,0.4061624649859943,0.0,0.0,0,2021,Low
Uganda,2021-12-20,0.0,0.0,130178.0,502.0,258.42857142857144,-1.0,0.0,0.0,0,2021,Low
Uganda,2021-12-21,0.0,0.0,130178.0,0.0,228.57142857142858,0.0,0.0,3054.0,3,2021,Critical
Uganda,2021-12-22,3054.0,0.0,133232.0,0.0,628.4285714285714,0.0,0.0,0.0,0,2021,Low
Uganda,2021-12-23,0.0,0.0,133232.0,3054.0,586.0,-1.0,0.0,1859.0,3,2021,Critical
Uganda,2021-12-24,1859.0,6.0,135091.0,0.0,824.5714285714286,0.0,0.0032258064516129032,974.0,3,2021,Critical
Uganda,2021-12-25,974.0,5.0,136065.0,1859.0,912.7142857142857,-0.47606239913932225,0.005128205128205128,1272.0,3,2021,Critical
Uganda,2021-12-26,1272.0,2.0,137337.0,974.0,1022.7142857142857,0.30595482546201236,0.0015710919088766694,1809.0,3,2021,Critical
Uganda,2021-12-27,1809.0,4.0,139146.0,1272.0,1281.142857142857,0.4221698113207548,0.0022099447513812156,1658.0,3,2021,Critical
Uganda,2021-12-28,1658.0,3.0,140804.0,1809.0,1518.0,-0.08347153123272522,0.0018083182640144665,1867.0,3,2021,Critical
Uganda,2021-12-29,1867.0,3.0,142671.0,1658.0,1348.4285714285713,0.12605548854041015,0.0016059957173447537,1936.0,3,2021,Critical
Uganda,2021-12-30,1936.0,5.0,144607.0,1867.0,1625.0,0.036957686127477185,0.002581311306143521,1423.0,3,2021,Critical
Uganda,2021-12-31,1423.0,4.0,146030.0,1936.0,1562.7142857142858,-0.2649793388429752,0.0028089887640449437,813.0,3,2021,Critical
Uganda,2022-01-01,813.0,6.0,146843.0,1423.0,1539.7142857142858,-0.42867182009838367,0.007371007371007371,1766.0,3,2022,Critical
Uganda,2022-01-02,1766.0,1.0,148609.0,813.0,1610.2857142857142,1.17220172201722,0.0005659309564233164,1759.0,3,2022,Critical
Uganda,2022-01-03,1759.0,12.0,150368.0,1766.0,1603.142857142857,-0.003963759909399789,0.006818181818181818,1461.0,3,2022,Critical
Uganda,2022-01-04,1461.0,8.0,151829.0,1759.0,1575.0,-0.1694144400227402,0.005471956224350205,1016.0,3,2022,Critical
Uganda,2022-01-05,1016.0,4.0,152845.0,1461.0,1453.4285714285713,-0.3045859000684463,0.003933136676499509,984.0,3,2022,Critical
Uganda,2022-01-06,984.0,2.0,153829.0,1016.0,1317.4285714285713,-0.03149606299212604,0.0020304568527918783,749.0,3,2022,Critical
Uganda,2022-01-07,749.0,18.0,154578.0,984.0,1221.142857142857,-0.23882113821138207,0.024,865.0,3,2022,Critical
Uganda,2022-01-08,865.0,4.0,155443.0,749.0,1228.5714285714287,0.1548731642189587,0.004618937644341801,670.0,3,2022,Critical
Uganda,2022-01-09,670.0,9.0,156113.0,865.0,1072.0,-0.22543352601156075,0.013412816691505217,591.0,3,2022,Critical
Uganda,2022-01-10,591.0,8.0,156704.0,670.0,905.1428571428571,-0.11791044776119408,0.013513513513513514,523.0,3,2022,Critical
Uganda,2022-01-11,523.0,7.0,157227.0,591.0,771.1428571428571,-0.11505922165820648,0.013358778625954198,594.0,3,2022,Critical
Uganda,2022-01-12,594.0,9.0,157821.0,523.0,710.8571428571429,0.13575525812619493,0.015126050420168067,484.0,2,2022,High
Uganda,2022-01-13,484.0,17.0,158305.0,594.0,639.4285714285714,-0.18518518518518523,0.03505154639175258,438.0,2,2022,High
Uganda,2022-01-14,438.0,13.0,158743.0,484.0,595.0,-0.0950413223140496,0.029612756264236904,257.0,2,2022,High
Uganda,2022-01-15,257.0,13.0,159000.0,438.0,508.14285714285717,-0.41324200913242004,0.050387596899224806,270.0,2,2022,High
Uganda,2022-01-16,270.0,12.0,159270.0,257.0,451.0,0.05058365758754868,0.04428044280442804,251.0,2,2022,High
Uganda,2022-01-17,251.0,10.0,159521.0,270.0,402.42857142857144,-0.07037037037037042,0.03968253968253968,286.0,2,2022,High
Uganda,2022-01-18,286.0,4.0,159807.0,251.0,368.57142857142856,0.1394422310756973,0.013937282229965157,406.0,2,2022,High
Uganda,2022-01-19,406.0,7.0,160213.0,286.0,341.7142857142857,0.4195804195804196,0.0171990171990172,206.0,2,2022,High
Uganda,2022-01-20,206.0,9.0,160419.0,406.0,302.0,-0.4926108374384236,0.043478260869565216,220.0,2,2022,High
Uganda,2022-01-21,220.0,9.0,160639.0,206.0,270.85714285714283,0.06796116504854366,0.04072398190045249,139.0,1,2022,Moderate
Uganda,2022-01-22,139.0,9.0,160778.0,220.0,254.0,-0.36818181818181817,0.06428571428571428,196.0,1,2022,Moderate
Uganda,2022-01-23,196.0,10.0,160974.0,139.0,243.42857142857142,0.41007194244604306,0.050761421319796954,285.0,2,2022,High
Uganda,2022-01-24,285.0,8.0,161259.0,196.0,248.28571428571428,0.45408163265306123,0.027972027972027972,162.0,1,2022,Moderate
Uganda,2022-01-25,162.0,7.0,161421.0,285.0,230.57142857142858,-0.43157894736842106,0.04294478527607362,149.0,1,2022,Moderate
Uganda,2022-01-26,149.0,6.0,161570.0,162.0,193.85714285714286,-0.08024691358024694,0.04,0.0,0,2022,Low
Uganda,2022-01-27,0.0,0.0,161570.0,149.0,164.42857142857142,-1.0,0.0,269.0,2,2022,High
Uganda,2022-01-28,269.0,5.0,161839.0,0.0,171.42857142857142,0.0,0.018518518518518517,90.0,1,2022,Moderate
Uganda,2022-01-29,90.0,5.0,161929.0,269.0,164.42857142857142,-0.6654275092936803,0.054945054945054944,78.0,1,2022,Moderate
Uganda,2022-01-30,78.0,7.0,162007.0,90.0,147.57142857142858,-0.1333333333333333,0.08860759493670886,109.0,1,2022,Moderate
Uganda,2022-01-31,109.0,3.0,162116.0,78.0,122.42857142857143,0.39743589743589736,0.02727272727272727,87.0,1,2022,Moderate
Uganda,2022-02-01,87.0,6.0,162203.0,109.0,111.71428571428571,-0.2018348623853211,0.06818181818181818,0.0,0,2022,Low
Uganda,2022-02-02,0.0,0.0,162203.0,87.0,90.42857142857143,-1.0,0.0,137.0,1,2022,Moderate
Uganda,2022-02-03,137.0,8.0,162340.0,0.0,110.0,0.0,0.057971014492753624,35.0,0,2022,Low
Uganda,2022-02-04,35.0,4.0,162375.0,137.0,76.57142857142857,-0.7445255474452555,0.1111111111111111,67.0,1,2022,Moderate
Uganda,2022-02-05,67.0,2.0,162442.0,35.0,73.28571428571429,0.9142857142857144,0.029411764705882353,68.0,1,2022,Moderate
Uganda,2022-02-06,68.0,2.0,162510.0,67.0,71.85714285714286,0.014925373134328401,0.028985507246376812,49.0,0,2022,Low
Uganda,2022-02-07,49.0,2.0,162559.0,68.0,63.285714285714285,-0.27941176470588236,0.04,80.0,1,2022,Moderate
Uganda,2022-02-08,80.0,3.0,162639.0,49.0,62.285714285714285,0.6326530612244898,0.037037037037037035,0.0,0,2022,Low
Uganda,2022-02-09,0.0,0.0,162639.0,80.0,62.285714285714285,-1.0,0.0,124.0,1,2022,Moderate
Uganda,2022-02-10,124.0,2.0,162763.0,0.0,60.42857142857143,0.0,0.016,59.0,1,2022,Moderate
Uganda,2022-02-11,59.0,2.0,162822.0,124.0,63.857142857142854,-0.5241935483870968,0.03333333333333333,47.0,0,2022,Low
Uganda,2022-02-12,47.0,1.0,162869.0,59.0,61.0,-0.2033898305084746,0.020833333333333332,63.0,1,2022,Moderate
Uganda,2022-02-13,63.0,2.0,162932.0,47.0,60.285714285714285,0.34042553191489366,0.03125,0.0,0,2022,Low
Uganda,2022-02-14,0.0,0.0,162932.0,63.0,53.285714285714285,-1.0,0.0,108.0,1,2022,Moderate
Uganda,2022-02-15,108.0,1.0,163040.0,0.0,57.285714285714285,0.0,0.009174311926605505,31.0,0,2022,Low
Uganda,2022-02-16,31.0,1.0,163071.0,108.0,61.714285714285715,-0.712962962962963,0.03125,28.0,0,2022,Low
Uganda,2022-02-17,28.0,1.0,163099.0,31.0,48.0,-0.09677419354838712,0.034482758620689655,17.0,0,2022,Low
Uganda,2022-02-18,17.0,0.0,163116.0,28.0,42.0,-0.3928571428571429,0.0,22.0,0,2022,Low
Uganda,2022-02-19,22.0,0.0,163138.0,17.0,38.42857142857143,0.2941176470588236,0.0,14.0,0,2022,Low
Uganda,2022-02-20,14.0,0.0,163152.0,22.0,31.428571428571427,-0.36363636363636365,0.0,27.0,0,2022,Low
Uganda,2022-02-21,27.0,0.0,163179.0,14.0,35.285714285714285,0.9285714285714286,0.0,52.0,1,2022,Moderate
Uganda,2022-02-22,52.0,0.0,163231.0,27.0,27.285714285714285,0.9259259259259258,0.0,0.0,0,2022,Low
Uganda,2022-02-23,0.0,0.0,163231.0,52.0,22.857142857142858,-1.0,0.0,76.0,1,2022,Moderate
Uganda,2022-02-24,76.0,3.0,163307.0,0.0,29.714285714285715,0.0,0.03896103896103896,26.0,0,2022,Low
Uganda,2022-02-25,26.0,0.0,163333.0,76.0,31.0,-0.6578947368421053,0.0,9.0,0,2022,Low
Uganda,2022-02-26,9.0,0.0,163342.0,26.0,29.142857142857142,-0.6538461538461539,0.0,26.0,0,2022,Low
Uganda,2022-02-27,26.0,0.0,163368.0,9.0,30.857142857142858,1.8888888888888888,0.0,15.0,0,2022,Low
Uganda,2022-02-28,15.0,0.0,163383.0,26.0,29.142857142857142,-0.42307692307692313,0.0,22.0,0,2022,Low
Uganda,2022-03-01,22.0,2.0,163405.0,15.0,24.857142857142858,0.46666666666666656,0.08695652173913043,0.0,0,2022,Low
Uganda,2022-03-02,0.0,0.0,163405.0,22.0,24.857142857142858,-1.0,0.0,16.0,0,2022,Low
